"order_id";"order_date";"region";"city";"product_name";"category";"quantity";"unit_price";"total_revenue";"customer_id";"sales_channel"
"UK-2026-100695";"2026-01-05";"South";"Bengaluru";"Badminton Racket Set";"Sports";1;2474;"2474";"CUST-48871";"App"
"UK-2026-100663";"2026-01-07";"West";"Pune";"Noise-Cancelling Headphones";"Electronics";1;9154;"9154";"CUST-20748";"App"
"UK-2026-104357";"2026-06-01";"South";"Kochi";"Non-Stick Cookware Set";"Home & Kitchen";1;3031;"3031";"CUST-11384";"App"
"UK-2026-104145";"2026-06-14";"East";"Guwahati";"43-inch Smart TV";"Electronics";1;26093;"26093";"CUST-58375";"App"
"UK-2026-101036";"2026-02-02";"East";"Patna";"Mixer Grinder 750W";"Home & Kitchen";1;3207;"3207";"CUST-31101";"App"
"UK-2026-100987";"2026-02-22";"East";"Kolkata";"Cotton Kurta Set";"Fashion";1;1255;"1255";"CUST-72844";"App"
"UK-2026-102144";"2026-03-01";"East";"Bhubaneswar";"Cycling Helmet";"Sports";1;1663;"1663";"CUST-91822";"App"
"UK-2026-101809";"2026-03-05";"South";"Kochi";"Cotton Kurta Set";"Fashion";1;1323;"1323";"CUST-61700";"Website"
"UK-2026-104389";"2026-06-06";"West";"Pune";"Matte Lipstick Set";"Beauty";1;912;"912";"CUST-78090";"App"
"UK-2026-103311";"2026-05-23";"Central";"Raipur";"Dinner Set 24pc";"Home & Kitchen";1;2474;"2474.00";"CUST-13109";"App"
"UK-2026-103449";"2026-05-17";"South";"Hyderabad";"Bluetooth Speaker Mini";"Electronics";1;1427;"1427";"CUST-38569";"Marketplace"
"UK-2026-102797";"2026-04-22";"East";"Guwahati";"Mixer Grinder 750W";"Home & Kitchen";1;3401;"3401";"CUST-44086";"Marketplace"
"UK-2026-101704";"2026-03-31";"South";"Hyderabad";"Face Wash Combo";"Beauty";1;468;"468";"CUST-75686";"App"
"UK-2026-101902";"2026-03-04";"East";"Bhubaneswar";"Cotton Kurta Set";"Fashion";2;1266;"2532";"CUST-56942";"Marketplace"
"UK-2026-102598";"2026-04-25";"South";"Hyderabad";"Yoga Mat Pro";"Sports";1;1191;"1191";"CUST-56360";"Website"
"UK-2026-103564";"2026-05-28";"West";"Mumbai";"Non-Stick Cookware Set";"Home & Kitchen";1;2965;"2965";"CUST-11284";"App"
"UK-2026-103448";"2026-05-01";"South";"Chennai";"Bluetooth Speaker Mini";"Electronics";1;1463;"1463";"CUST-93025";"App"
"UK-2026-103300";"2026-05-02";"South";"Kochi";"Air Fryer 5L";"Home & Kitchen";2;5571;"11142";"CUST-56904";"Website"
"UK-2026-103773";"2026-05-16";"North";"Gurugram";"Ethnic Dupatta";"Fashion";1;515;"515";"CUST-94058";"Marketplace"
"UK-2026-102552";"2026-04-25";"West";"Mumbai";"Non-Stick Cookware Set";"Home & Kitchen";4;2959;"11836";"CUST-22637";"Website"
"UK-2026-102988";"2026-04-20";"West";"Surat";"Formal Shirt";"Fashion";1;1066;"1066";"CUST-15029";"App"
"UK-2026-103844";"2026-05-09";"East";"Patna";"Ethnic Dupatta";"Fashion";1;486;"486";"CUST-53807";"App"
"UK-2026-103845";"2026-05-25";"West";"Mumbai";"Electric Kettle 1.5L";"Home & Kitchen";1;1153;"1153";"CUST-88371";"Website"
"UK-2026-103842";"2026-05-22";"East";"Kolkata";"Leather Wallet";"Fashion";2;890;"1780";"CUST-19676";"Marketplace"
"UK-2026-103687";"2026-05-16";"West";"Surat";"Smart Watch X2";"Electronics";1;4720;"4720";"CUST-75988";"Website"
"UK-2026-100047";"2026-01-27";"North";"Delhi";"Ultrabook Air 14";"Electronics";1;29077;"29077";"CUST-54168";"Marketplace"
"UK-2026-101790";"2026-03-13";"South";"Chennai";"Ionic Hair Dryer";"Beauty";3;1928;"5784";"CUST-10882";"App"
"UK-2026-101443";"2026-02-19";"North";"Delhi";"Denim Jacket";"Fashion";1;2110;"2110";"CUST-37004";"Website"
"UK-2026-104774";"2026-06-06";"South";"Chennai";"Yoga Mat Pro";"Sports";1;1234;"1234";"CUST-78039";"Marketplace"
"UK-2026-101506";"2026-03-04";"South";"Hyderabad";"Football Size 5";"Sports";2;906;"1812";"CUST-63647";"Website"
"UK-2026-104353";"2026-06-19";"East";"Bhubaneswar";"Mirrorless Camera Lite";"Electronics";2;28211;"56422";"CUST-36790";"Marketplace"
"UK-2026-100323";"2026-01-22";"South";"Chennai";"Noise-Cancelling Headphones";"Electronics";1;8617;"8617";"CUST-66433";"App"
"UK-2026-104308";"2026-06-21";"North";"Noida";"Wireless Earbuds Pro";"Electronics";1;3001;"3001";"CUST-48329";"Marketplace"
"UK-2026-104728";"2026-06-14";"East";"Patna";"Leather Wallet";"Fashion";1;865;"865";"CUST-43365";"App"
"UK-2026-102966";"2026-04-08";"West";"Mumbai";"Wireless Earbuds Pro";"Electronics";1;3063;"3063";"CUST-45074";"Marketplace"
"UK-2026-103493";"2026-05-11";"South";"Chennai";"Slim Fit Jeans";"Fashion";1;1553;"1553";"CUST-93733";"Website"
"UK-2026-100313";"2026-01-19";"East";"Guwahati";"Leather Wallet";"Fashion";1;938;"938";"CUST-60343";"App"
"UK-2026-102346";"2026-04-28";"North";"Gurugram";"Silk Saree";"Fashion";1;3380;"3380";"CUST-57487";"Website"
"UK-2026-103193";"2026-05-13";"North";"Chandigarh";"Gym Gloves";"Sports";1;518;"518";"CUST-79905";"Marketplace"
"UK-2026-104259";"2026-06-20";"South";"Chennai";"Mirrorless Camera Lite";"Electronics";1;29416;"29416";"CUST-18244";"Marketplace"
"UK-2026-102355";"2026-04-19";"East";"Patna";"Ultrabook Air 14";"Electronics";1;30869;"30869";"CUST-15373";"Website"
"UK-2026-103894";"2026-05-09";"Central";"Nagpur";"Cycling Helmet";"Sports";1;1652;"1652";"CUST-47712";"App"
"UK-2026-103786";"2026-05-18";"North";"Noida";"Eau de Parfum 100ml";"Beauty";1;2017;"2017";"CUST-49028";"App"
"UK-2026-101007";"2026-02-10";"North";"Chandigarh";"Ultrabook Air 14";"Electronics";1;30042;"30042";"CUST-58023";"Website"
"UK-2026-102846";"2026-04-07";"South";"Hyderabad";"Mirrorless Camera Lite";"Electronics";1;27573;"27573";"CUST-83235";"App"
"UK-2026-100940";"2026-02-10";"West";"Pune";"Dinner Set 24pc";"Home & Kitchen";1;2514;"2514";"CUST-24504";"Website"
"UK-2026-102014";"2026-03-29";"North";"Chandigarh";"43-inch Smart TV";"Electronics";2;24760;"49520";"CUST-75114";"Marketplace"
"UK-2026-104558";"2026-06-24";"South";"Hyderabad";"Dinner Set 24pc";"Home & Kitchen";1;2491;"2491";"CUST-77291";"Marketplace"
"UK-2026-103078";"2026-04-07";"North";"Gurugram";"Ultrabook Air 14";"Electronics";1;31421;"31421";"CUST-19902";"App"
"UK-2026-103101";"2026-05-20";"North";"Chandigarh";"Mirrorless Camera Lite";"Electronics";1;29708;"29708";"CUST-50824";"Marketplace"
"UK-2026-101057";"2026-02-06";"South";"Kochi";"43-inch Smart TV";"Electronics";2;25390;"50780";"CUST-65228";"Website"
"UK-2026-100757";"2026-02-22";"Central";"Raipur";"Slim Fit Jeans";"Fashion";1;1569;"1569";"CUST-14581";"Website"
"UK-2026-103104";"2026-05-26";"South";"Chennai";"Running Sneakers";"Fashion";1;2908;"2908";"CUST-38688";"App"
"UK-2026-100576";"2026-01-26";"West";"Pune";"Cotton Bedsheet Set";"Home & Kitchen";2;1438;"2876";"CUST-65989";"App"
"UK-2026-104740";"2026-06-01";"South";"Chennai";"Formal Shirt";"Fashion";1;1096;"1096";"CUST-31833";"App"
"UK-2026-101871";"2026-03-07";"East";"Patna";"43-inch Smart TV";"Electronics";1;26328;"26328";"CUST-63266";"App"
"UK-2026-100077";"2026-01-08";"Central";"Bhopal";"Electric Kettle 1.5L";"Home & Kitchen";1;1068;"1068";"CUST-65721";"App"
"UK-2026-101388";"2026-02-21";"South";"Chennai";"Power Bank 20000mAh";"Electronics";1;1886;"1886";"CUST-58718";"App"
"UK-2026-103441";"2026-05-21";"South";"Hyderabad";"Smart Watch X2";"Electronics";2;4623;"9246";"CUST-64826";"Marketplace"
"UK-2026-101190";"2026-02-06";"South";"Bengaluru";"Silk Saree";"Fashion";1;3465;"3465";"CUST-32508";"Marketplace"
"UK-2026-102987";"2026-04-25";"East";"Kolkata";"Face Wash Combo";"Beauty";1;459;"459";"CUST-48510";"App"
"UK-2026-101725";"2026-03-30";"West";"Ahmedabad";"Smart Watch X2";"Electronics";1;4670;"4670";"CUST-32543";"Marketplace"
"UK-2026-102095";"2026-03-04";"North";"Chandigarh";"Smart Watch X2";"Electronics";4;4322;"17288";"CUST-12779";"Website"
"UK-2026-101598";"2026-03-17";"North";"Delhi";"Face Wash Combo";"Beauty";1;432;"432";"CUST-91822";"Website"
"UK-2026-102807";"2026-04-30";"South";"Bengaluru";"Denim Jacket";"Fashion";1;2298;"2298";"CUST-79176";"Website"
"UK-2026-100475";"2026-01-08";"South";"Hyderabad";"Power Bank 20000mAh";"Electronics";1;1837;"1837";"CUST-48462";"Website"
"UK-2026-102810";"2026-04-21";"East";"Bhubaneswar";"Ultrabook Air 14";"Electronics";2;29232;"58464";"CUST-13447";"App"
"UK-2026-104274";"2026-06-07";"South";"Hyderabad";"Air Fryer 5L";"Home & Kitchen";2;5483;"10966";"CUST-65784";"Website"
"UK-2026-102796";"2026-04-23";"South";"Hyderabad";"Modern Wall Clock";"Home & Kitchen";1;799;"799";"CUST-87840";"App"
"UK-2026-100611";"2026-01-19";"South";"Bengaluru";"Ultrabook Air 14";"Electronics";1;30750;"30750";"CUST-16076";"Website"
"UK-2026-102213";"2026-03-03";"South";"Kochi";"Mixer Grinder 750W";"Home & Kitchen";4;3416;"13664";"CUST-87829";"App"
"UK-2026-100818";"2026-02-05";"South";"Bengaluru";"Mirrorless Camera Lite";"Electronics";1;28846;"28846";"CUST-89513";"Marketplace"
"UK-2026-104830";"2026-06-01";"South";"Hyderabad";"Modern Wall Clock";"Home & Kitchen";1;787;"787";"CUST-19848";"App"
"UK-2026-102102";"2026-03-22";"North";"Chandigarh";"Non-Stick Cookware Set";"Home & Kitchen";1;2780;"2780";"CUST-93589";"App"
"UK-2026-100945";"2026-02-06";"North";"Delhi";"Ionic Hair Dryer";"Beauty";1;1848;"1848";"CUST-32208";"App"
"UK-2026-100174";"2026-01-12";"South";"Bengaluru";"Robot Vacuum R7";"Home & Kitchen";1;18822;"18822";"CUST-29272";"Marketplace"
"UK-2026-103090";"2026-04-21";"North";"Delhi";"Makeup Brush Set";"Beauty";1;1303;"1303";"CUST-34669";"App"
"UK-2026-103288";"2026-05-23";"East";"Patna";"Formal Shirt";"Fashion";1;1046;"1046";"CUST-12877";"App"
"UK-2026-102522";"2026-04-26";"South";"Hyderabad";"Gym Gloves";"Sports";1;474;"474";"CUST-14585";"App"
"UK-2026-101786";"2026-03-19";"Central";"Indore";"Smart Watch X2";"Electronics";1;4660;"4660";"CUST-59728";"App"
"UK-2026-103484";"2026-05-19";"Central";"Nagpur";"Running Sneakers";"Fashion";3;2842;"8526";"CUST-83235";"Marketplace"
"UK-2026-101066";"2026-02-25";"South";"Bengaluru";"Sunscreen SPF50";"Beauty";1;574;"574";"CUST-48867";"Website"
"UK-2026-100752";"2026-02-07";"North";"Gurugram";"Leather Wallet";"Fashion";2;926;"1852";"CUST-23521";"Website"
"UK-2026-100134";"2026-01-09";"South";"Chennai";"Matte Lipstick Set";"Beauty";2;903;"1806";"CUST-23181";"App"
"UK-2026-103480";"2026-05-31";"West";"Ahmedabad";"Cycling Helmet";"Sports";1;1583;"1583";"CUST-82500";"App"
"UK-2026-103163";"2026-05-27";"Central";"Raipur";"Silk Saree";"Fashion";3;3332;"9996";"CUST-67447";"Marketplace"
"UK-2026-101882";"2026-03-27";"South";"Chennai";"Yoga Mat Pro";"Sports";1;1226;"1226";"CUST-85856";"Marketplace"
"UK-2026-104768";"2026-06-05";"South";"Hyderabad";"Formal Shirt";"Fashion";1;1076;"1076";"CUST-55920";"App"
"UK-2026-103558";"2026-05-05";"North";"Noida";"Leather Wallet";"Fashion";4;929;"3716.00";"CUST-58732";"Marketplace"
"UK-2026-104767";"2026-06-22";"West";"Mumbai";"Modern Wall Clock";"Home & Kitchen";4;771;"3084";"CUST-39564";"App"
"UK-2026-104371";"2026-06-05";"West";"Pune";"Ionic Hair Dryer";"Beauty";1;1890;"1890";"CUST-29033";"App"
"UK-2026-104748";"2026-06-22";"Central";"Nagpur";"Football Size 5";"Sports";2;861;"1722";"CUST-11460";"App"
"UK-2026-102938";"2026-04-06";"South";"Madras";"Air Fryer 5L";"Home & Kitchen";1;5317;"5317";"CUST-81648";"Marketplace"
"UK-2026-104988";"2026-06-22";"South";"Bengaluru";"Robot Vacuum R7";"Home & Kitchen";2;18788;"37576";"CUST-40432";"Marketplace"
"UK-2026-100519";"2026-01-26";"East";"Patna";"Noise-Cancelling Headphones";"Electronics";1;9301;"9301";"CUST-88844";"Marketplace"
"UK-2026-100587";"2026-01-25";"South";"Kochi";"Badminton Racket Set";"Sports";2;2494;"4988";"CUST-26150";"App"
"UK-2026-103186";"2026-05-09";"North";"Chandigarh";"Wireless Earbuds Pro";"Electronics";2;3015;"6030";"CUST-31431";"Marketplace"
"UK-2026-100690";"2026-01-16";"West";"Mumbai";"Cotton Kurta Set";"Fashion";1;1274;"1274";"CUST-15169";"App"
"UK-2026-104384";"2026-06-28";"North";"Noida";"Eau de Parfum 100ml";"Beauty";1;1997;"1997";"CUST-35945";"App"
"UK-2026-101850";"2026-03-21";"South";"Hyderabad";"Football Size 5";"Sports";1;898;"898";"CUST-70925";"App"
"UK-2026-102466";"2026-04-14";"Central";"Raipur";"Noise-Cancelling Headphones";"Electronics";1;9049;"9049";"CUST-41249";"App"
"UK-2026-103787";"2026-05-05";"Central";"Nagpur";"Bluetooth Speaker Mini";"Electronics";1;1528;"1528";"CUST-65197";"Website"
"UK-2026-104171";"2026-06-24";"Central";"Bhopal";"Denim Jacket";"Fashion";1;2280;"2280";"CUST-50317";"Marketplace"
"UK-2026-100824";"2026-02-04";"North";"Gurugram";"Cycling Helmet";"Sports";2;1552;"3104";"CUST-85856";"App"
"UK-2026-101776";"2026-03-11";"North";"Gurugram";"Sunscreen SPF50";"Beauty";1;540;"540";"CUST-54301";"Website"
"UK-2026-102769";"2026-04-12";"North";"Chandigarh";"Modern Wall Clock";"Home & Kitchen";1;763;"763";"CUST-56360";"App"
"UK-2026-103757";"2026-05-24";"North";"Chandigarh";"Silk Saree";"Fashion";1;3496;"3496";"CUST-36920";"App"
"UK-2026-104592";"2026-06-08";"East";"Patna";"Silk Saree";"Fashion";2;3636;"7272";"CUST-10175";"Website"
"UK-2026-104999";"2026-06-30";"East";"Bhubaneswar";"Ethnic Dupatta";"Fashion";1;512;"512";"CUST-81638";"Marketplace"
"UK-2026-100984";"2026-02-28";"South";"Hyderabad";"Mixer Grinder 750W";"Home & Kitchen";1;3172;"3172";"CUST-55091";"App"
"UK-2026-102868";"2026-04-22";"South";"Hyderabad";"Makeup Brush Set";"Beauty";1;1287;"1287";"CUST-38569";"App"
"UK-2026-100329";"2026-01-22";"West";"Ahmedabad";"Wireless Earbuds Pro";"Electronics";1;3046;"3046";"CUST-66313";"App"
"UK-2026-100810";"2026-02-21";"South";"Chennai";"Football Size 5";"Sports";1;916;"916";"CUST-69985";"App"
"UK-2026-101462";"2026-03-24";"East";"Kolkata";"Foldable Treadmill T2";"Sports";1;25773;"25773";"CUST-58023";"App"
"UK-2026-100672";"2026-01-31";"West";"Pune";"Eau de Parfum 100ml";"Beauty";1;1902;"1902";"CUST-16076";"Website"
"UK-2026-101162";"2026-02-13";"East";"Bhubaneswar";"Noise-Cancelling Headphones";"Electronics";3;8846;"26538";"CUST-98648";"Website"
"UK-2026-102915";"2026-04-09";"Central";"Bhopal";"Gym Gloves";"Sports";2;513;"1026";"CUST-94909";"App"
"UK-2026-101805";"2026-03-08";"North";"Gurugram";"Leather Wallet";"Fashion";1;893;"893";"CUST-45170";"App"
"UK-2026-104540";"2026-06-10";"West";"Mumbai";"Wireless Earbuds Pro";"Electronics";1;3123;"3123";"CUST-87272";"Marketplace"
"UK-2026-100584";"2026-01-30";"South";"Chennai";"Bluetooth Speaker Mini";"Electronics";1;1554;"1554";"CUST-87326";"Website"
"UK-2026-103998";"2026-05-26";"Central";"Bhopal";"Smart Watch X2";"Electronics";2;4639;"9278";"CUST-68023";"Website"
"UK-2026-103358";"2026-05-23";"West";"Mumbai";"43-inch Smart TV";"Electronics";1;25892;"25892";"CUST-36790";"Marketplace"
"UK-2026-103375";"2026-05-29";"North";"Noida";"Air Fryer 5L";"Home & Kitchen";1;5676;"5676";"CUST-91739";"Website"
"UK-2026-100693";"2026-01-19";"North";"Chandigarh";"Cotton Bedsheet Set";"Home & Kitchen";1;1340;"1340";"CUST-50130";"Website"
"UK-2026-103703";"2026-05-29";"South";"Hyderabad";"Formal Shirt";"Fashion";1;1114;"1114";"CUST-13883";"App"
"UK-2026-104330";"2026-06-14";"Central";"Indore";"Running Sneakers";"Fashion";2;2714;"5428";"CUST-55633";"App"
"UK-2026-101481";"2026-03-10";"South";"Hyderabad";"Ultrabook Air 14";"Electronics";1;29949;"29949";"CUST-61958";"Website"
"UK-2026-101247";"2026-02-05";"North";"Delhi";"Ultrabook Air 14";"Electronics";1;29956;"29956";"CUST-62845";"Marketplace"
"UK-2026-103983";"2026-05-23";"North";"Noida";"Ionic Hair Dryer";"Beauty";1;1875;"1875";"CUST-90958";"App"
"UK-2026-103074";"2026-04-14";"South";"Bengaluru";"Dinner Set 24pc";"Home & Kitchen";2;2490;"4980";"CUST-92512";"Website"
"UK-2026-101012";"2026-02-19";"North";"Delhi";"Foldable Treadmill T2";"Sports";1;25712;"25712";"CUST-89231";"App"
"UK-2026-104081";"2026-06-19";"Central";"Nagpur";"Beard Grooming Kit";"Beauty";1;1040;"1040";"CUST-95453";"Website"
"UK-2026-102411";"2026-04-28";"Central";"Nagpur";"Cotton Bedsheet Set";"Home & Kitchen";1;1440;"1440";"CUST-66912";"App"
"UK-2026-104855";"2026-06-13";"West";"Surat";"Leather Wallet";"Fashion";1;930;"930";"CUST-18075";"App"
"UK-2026-101432";"2026-02-18";"East";"Kolkata";"Dinner Set 24pc";"Home & Kitchen";1;2394;"2394";"CUST-64437";"Website"
"UK-2026-100775";"2026-02-01";"Central";"Bhopal";"Silk Saree";"Fashion";1;3594;"3594";"CUST-17668";"Website"
"UK-2026-101463";"2026-03-14";"West";"Surat";"Denim Jacket";"Fashion";1;2170;"2170";"CUST-24141";"App"
"UK-2026-102894";"2026-04-27";"South";"Hyderabad";"Cotton Bedsheet Set";"Home & Kitchen";3;1347;"4041";"CUST-34042";"App"
"UK-2026-102362";"2026-04-21";"West";"Surat";"Dinner Set 24pc";"Home & Kitchen";2;2523;"5046";"CUST-11402";"App"
"UK-2026-104157";"2026-06-03";"West";"Pune";"Mirrorless Camera Lite";"Electronics";2;30000;"60000";"CUST-11501";"App"
"UK-2026-101339";"2026-02-17";"North";"Delhi";"Ionic Hair Dryer";"Beauty";1;1883;"1883";"CUST-63510";"Website"
"UK-2026-101999";"2026-03-21";"West";"Ahmedabad";"Formal Shirt";"Fashion";1;1073;"1073";"CUST-96707";"Website"
"UK-2026-102841";"2026-04-20";"Central";"Raipur";"Ethnic Dupatta";"Fashion";1;490;"490";"CUST-56942";"App"
"UK-2026-101946";"2026-03-18";"South";"Kochi";"Eau de Parfum 100ml";"Beauty";1;1975;"1975";"CUST-36565";"Marketplace"
"UK-2026-103374";"2026-05-04";"North";"Gurugram";"Robot Vacuum R7";"Home & Kitchen";3;18947;"56841";"CUST-31874";"App"
"UK-2026-102463";"2026-04-17";"North";"Delhi";"Silk Saree";"Fashion";1;3425;"3425";"CUST-82821";"Website"
"UK-2026-104223";"2026-06-16";"South";"Bengaluru";"Bluetooth Speaker Mini";"Electronics";1;1570;"1570";"CUST-39934";"Marketplace"
"UK-2026-102236";"2026-03-15";"South";"Bengaluru";"Beard Grooming Kit";"Beauty";1;1027;"1027";"CUST-25486";"Website"
"UK-2026-102913";"2026-04-30";"West";"Mumbai";"Mirrorless Camera Lite";"Electronics";1;30037;"30037";"CUST-74217";"Marketplace"
"UK-2026-101977";"2026-03-15";"East";"Kolkata";"running sneakers";"Fashion";1;2692;"2692";"CUST-57664";"App"
"UK-2026-104687";"2026-06-29";"West";"Mumbai";"Sunscreen SPF50";"Beauty";2;559;"1118";"CUST-80701";"Website"
"UK-2026-101326";"2026-02-03";"North";"Noida";"Running Sneakers";"Fashion";2;2807;"5614";"CUST-34193";"App"
"UK-2026-100917";"2026-02-13";"East";"Bhubaneswar";"Cotton Bedsheet Set";"Home & Kitchen";3;1456;"4368";"CUST-58889";"App"
"UK-2026-102644";"2026-04-06";"West";"Mumbai";"Mirrorless Camera Lite";"Electronics";1;27860;"27860";"CUST-58023";"App"
"UK-2026-103141";"2026-05-07";"South";"Bengaluru";"Power Bank 20000mAh";"Electronics";1;1813;"1813";"CUST-47202";"App"
"UK-2026-100544";"2026-01-13";"South";"Hyderabad";"Wireless Earbuds Pro";"Electronics";2;3130;"6260";"CUST-55693";"Marketplace"
"UK-2026-101433";"2026-02-14";"Central";"Raipur";"Wireless Earbuds Pro";"Electronics";1;3084;"3084";"CUST-23572";"Marketplace"
"UK-2026-102052";"2026-03-26";"North";"Chandigarh";"Vitamin C Serum";"Beauty";4;678;"2712";"CUST-59019";"Marketplace"
"UK-2026-104923";"2026-06-09";"West";"Surat";"Electric Kettle 1.5L";"Home & Kitchen";1;1141;"1141";"CUST-98873";"App"
"UK-2026-100887";"2026-02-23";"South";"Chennai";"Noise-Cancelling Headphones";"Electronics";4;9295;"37180";"CUST-11634";"Website"
"UK-2026-101572";"2026-03-18";"North";"Delhi";"Dinner Set 24pc";"Home & Kitchen";1;2390;"2390";"CUST-79674";"Website"
"UK-2026-101452";"2026-03-18";"Central";"Indore";"Cotton Kurta Set";"Fashion";1;1255;"1255";"CUST-90360";"App"
"UK-2026-100715";"2026-01-04";"North";"Delhi";"Modern Wall Clock";"Home & Kitchen";1;838;"838";"CUST-27286";"App"
"UK-2026-103200";"2026-05-05";"South";"Kochi";"Dinner Set 24pc";"Home & Kitchen";1;2459;"2459";"CUST-54625";"Website"
"UK-2026-102493";"2026-04-22";"Central";"Indore";"Yoga Mat Pro";"Sports";1;1212;"1212";"CUST-40728";"Marketplace"
"UK-2026-101430";"2026-02-18";"South";"Chennai";"Noise-Cancelling Headphones";"Electronics";1;9322;"9322";"CUST-91739";"Website"
"UK-2026-101830";"2026-03-23";"East";"Bhubaneswar";"Gym Gloves";"Sports";1;511;"511";"CUST-47640";"App"
"UK-2026-102429";"2026-04-10";"South";"Madras";"Yoga Mat Pro";"Sports";2;1249;"2498";"CUST-94058";"Marketplace"
"UK-2026-103724";"2026-05-12";"West";"Surat";"Leather Wallet";"Fashion";3;897;"2691";"CUST-61700";"Marketplace"
"UK-2026-103714";"2026-05-21";"Central";"Bhopal";"Cotton Bedsheet Set";"Home & Kitchen";1;1371;"1371";"CUST-97471";"Marketplace"
"UK-2026-102441";"2026-04-20";"North";"Gurugram";"Running Sneakers";"Fashion";1;2740;"2740";"CUST-95597";"Website"
"UK-2026-102541";"2026-04-18";"West";"Surat";"Dinner Set 24pc";"Home & Kitchen";2;2391;"4782";"CUST-16210";"App"
"UK-2026-102373";"2026-04-10";"Central";"Bhopal";"43-inch Smart TV";"Electronics";2;25134;"50268";"CUST-58950";"Website"
"UK-2026-104675";"2026-06-01";"South";"Chennai";"Sunscreen SPF50";"Beauty";2;523;"1046";"CUST-92859";"App"
"UK-2026-102921";"2026-04-28";"East";"Kolkata";"Vitamin C Serum";"Beauty";1;730;"730";"CUST-97491";"Website"
"UK-2026-101866";"2026-03-09";"South";"Chennai";"Cotton Kurta Set";"Fashion";1;1307;"1307";"CUST-89442";"App"
"UK-2026-103242";"2026-05-09";"North";"Delhi";"Non-Stick Cookware Set";"Home & Kitchen";1;2780;"2780";"CUST-73325";"Website"
"UK-2026-102580";"2026-04-29";"South";"Kochi";"Cotton Kurta Set";"Fashion";1;1342;"1342";"CUST-75917";"Website"
"UK-2026-101919";"2026-03-07";"South";"Kochi";"Cotton Kurta Set";"Fashion";1;1259;"1259";"CUST-67959";"App"
"UK-2026-100312";"2026-01-10";"South";"Hyderabad";"Cricket Bat English Willow";"Sports";1;9244;"9244";"CUST-74153";"Website"
"UK-2026-101944";"2026-03-22";"North";"Chandigarh";"Smart Watch X2";"Electronics";1;4546;"4546";"CUST-36920";"Marketplace"
"UK-2026-100427";"2026-01-11";"South";"Bengaluru";"Eau de Parfum 100ml";"Beauty";1;2055;"2055";"CUST-61336";"Website"
"UK-2026-102009";"2026-03-13";"South";"Bengaluru";"43-inch Smart TV";"Electronics";1;25967;"25967";"CUST-51869";"Website"
"UK-2026-100249";"2026-01-02";"South";"Chennai";"Football Size 5";"Sports";4;858;"3432";"CUST-41204";"Website"
"UK-2026-101557";"2026-03-03";"East";"Patna";"Wireless Earbuds Pro";"Electronics";1;2991;"2991";"CUST-70166";"App"
"UK-2026-101168";"2026-02-08";"West";"Pune";"Formal Shirt";"Fashion";3;1148;"3444";"CUST-55633";"App"
"UK-2026-100594";"2026-01-21";"West";"Ahmedabad";"Electric Kettle 1.5L";"Home & Kitchen";1;1056;"1056";"CUST-18701";"Website"
"UK-2026-104965";"2026-06-20";"Central";"Bhopal";"Electric Kettle 1.5L";"Home & Kitchen";3;1148;"3444";"CUST-19149";"Website"
"UK-2026-100907";"2026-02-13";"North";"Delhi";"Running Sneakers";"Fashion";2;2899;"5798";"CUST-77406";"App"
"UK-2026-103192";"2026-05-15";"North";"Noida";"Robot Vacuum R7";"Home & Kitchen";2;19759;"39518";"CUST-62925";"Website"
"UK-2026-103990";"2026-05-03";"South";"Bengaluru";"Non-Stick Cookware Set";"Home & Kitchen";1;3026;"3026";"CUST-14031";"Website"
"UK-2026-101783";"2026-03-21";"West";"Surat";"Denim Jacket";"Fashion";2;2262;"4524";"CUST-14327";"App"
"UK-2026-102464";"2026-04-29";"West";"Ahmedabad";"Noise-Cancelling Headphones";"Electronics";2;9114;"18228";"CUST-64477";"App"
"UK-2026-102149";"2026-03-11";"South";"Hyderabad";"Cricket Bat English Willow";"Sports";2;8668;"17336";"CUST-62732";"Website"
"UK-2026-100476";"2026-01-25";"South";"CHENNAI";"Cycling Helmet";"Sports";1;1588;"1588";"CUST-64946";"App"
"UK-2026-102514";"2026-04-11";"North";"Chandigarh";"43-inch Smart TV";"Electronics";1;26146;"26146";"CUST-87060";"Marketplace"
"UK-2026-104882";"2026-06-19";"South";"Kochi";"Leather Wallet";"Fashion";1;890;"890";"CUST-40273";"Marketplace"
"UK-2026-100583";"2026-01-21";"North";"Chandigarh";"Face Wash Combo";"Beauty";1;462;"462";"CUST-38137";"App"
"UK-2026-103501";"2026-05-13";"South";"Bengaluru";"Power Bank 20000mAh";"Electronics";1;1772;"1772.00";"CUST-64946";"Website"
"UK-2026-101004";"2026-02-11";"South";"Hyderabad";"Dinner Set 24pc";"Home & Kitchen";2;2442;"4884";"CUST-93992";"Marketplace"
"UK-2026-103202";"2026-05-20";"North";"Noida";"Ultrabook Air 14";"Electronics";2;29865;"59730";"CUST-67906";"Marketplace"
"UK-2026-102182";"2026-03-29";"Central";"Raipur";"Dinner Set 24pc";"Home & Kitchen";2;2567;"5134";"CUST-18730";"App"
"UK-2026-101736";"2026-03-12";"North";"Gurugram";"Wireless Earbuds Pro";"Electronics";1;2907;"2907";"CUST-61396";"App"
"UK-2026-104217";"2026-06-26";"South";"Bengaluru";"Ethnic Dupatta";"Fashion";1;487;"487";"CUST-59967";"App"
